"Timestamp (S)","Arc Main Current (A)","Arc Main Voltage (V)","Arc Main Energy (J)"
"10.33925","0.006467067","","0.05515393"
"10.3395","0.006467172","","0.05515926"
"10.33975","0.006466565","","0.0551646"
"10.34","0.006466651","3.301","0.05516994"
"10.34025","0.006469403","","0.05517528"
"10.3405","0.006471596","","0.05518062"
"10.34075","0.00647368","","0.05518596"
"10.341","0.006475092","3.301","0.0551913"
"10.34125","0.006473552","","0.05519664"
"10.3415","0.006471672","","0.05520199"
"10.34175","0.006469388","","0.05520732"
"10.342","0.006467877","3.301","0.05521266"
"10.34225","0.006469237","","0.055218"
"10.3425","0.006471662","","0.05522334"
"10.34275","0.006473855","","0.05522868"
"10.343","0.006476252","3.301","0.05523403"
"10.34325","0.006478043","","0.05523937"
"10.3435","0.006477801","","0.05524472"
"10.34375","0.006477702","","0.05525007"
"10.344","0.00647837","3.301","0.05525541"
"10.34425","0.006479454","","0.05526076"
"10.3445","0.006481373","","0.05526611"
"10.34475","0.006483111","","0.05527146"
"10.345","0.006483945","3.301","0.05527681"
"10.34525","0.006477953","","0.05528215"
"10.3455","0.006471269","","0.0552875"
"10.34575","0.006463614","","0.05529283"
"10.346","0.006456916","3.301","0.05529816"
"10.34625","0.006451265","","0.05530348"
"10.3465","0.006452132","","0.05530881"
"10.34675","0.006454998","","0.05531414"
"10.347","0.006457669","3.302","0.05531947"
"10.34725","0.006461127","","0.0553248"
"10.3475","0.006461142","","0.05533014"
"10.34775","0.006460521","","0.05533547"
"10.348","0.006460597","3.302","0.0553408"
"10.34825","0.006462804","","0.05534614"
"10.3485","0.006464595","","0.05535147"
"10.34875","0.006467006","","0.05535681"
"10.349","0.006468152","3.301","0.05536215"
"10.34925","0.006467096","","0.05536748"
"10.3495","0.006465012","","0.05537282"
"10.34975","0.006462567","","0.05537816"
"10.35","0.006461089","3.302","0.05538349"
"10.35025","0.00646017","","0.05538882"
"10.3505","0.006461416","","0.05539415"
"10.35075","0.006463486","","0.05539949"
"10.351","0.006466021","3.301","0.05540482"
"10.35125","0.00646963","","0.05541016"
"10.3515","0.006470208","","0.0554155"
"10.35175","0.006470473","","0.05542084"
"10.352","0.00647036","3.301","0.05542618"
"10.35225","0.006471809","","0.05543152"
"10.3525","0.006473742","","0.05543686"
"10.35275","0.006475684","","0.05544221"
"10.353","0.006476882","3.301","0.05544755"
"10.35325","0.006475267","","0.0554529"
"10.3535","0.006471937","","0.05545824"
"10.35375","0.006468152","","0.05546358"
"10.354","0.006464017","3.301","0.05546891"
"10.35425","0.006461151","","0.05547424"
"10.3545","0.006462113","","0.05547958"
"10.35475","0.006463889","","0.05548491"
"10.355","0.006466362","3.301","0.05549025"
"10.35525","0.006469251","","0.05549559"
"10.3555","0.006469327","","0.05550092"
"10.35575","0.006469303","","0.05550626"
"10.356","0.006468972","3.301","0.0555116"
"10.35625","0.006469602","","0.05551694"
"10.3565","0.006471027","","0.05552228"
"10.35675","0.006473273","","0.05552762"
"10.357","0.006475168","3.301","0.05553297"
"10.35725","0.00647701","","0.05553831"
"10.3575","0.006475708","","0.05554366"
"10.35775","0.006473903","","0.055549"
"10.358","0.006471444","3.301","0.05555434"
"10.35825","0.006469881","","0.05555968"
"10.3585","0.006471065","","0.05556502"
"10.35875","0.006473197","","0.05557036"
"10.359","0.006476025","3.301","0.0555757"
"10.35925","0.006479052","","0.05558105"
"10.3595","0.006479369","","0.0555864"
"10.35975","0.006479507","","0.05559175"
"10.36","0.006479113","3.301","0.05559709"
"10.36025","0.00648088","","0.05560244"
"10.3605","0.006482998","","0.05560779"
"10.36075","0.006485234","","0.05561314"
"10.361","0.006486318","3.301","0.0556185"
"10.36125","0.006482245","","0.05562385"
"10.3615","0.006476693","","0.05562919"
"10.36175","0.006469919","","0.05563453"
"10.362","0.006463562","3.301","0.05563986"
"10.36225","0.006459285","","0.0556452"
"10.3625","0.006457357","","0.05565053"
"10.36275","0.006458039","","0.05565586"
"10.363","0.006460445","3.302","0.05566119"
"10.36325","0.006465405","","0.05566653"
"10.3635","0.006466537","","0.05567186"
"10.36375","0.006466992","","0.0556772"
"10.364","0.006466589","3.301","0.05568254"
"10.36425","0.006466741","","0.05568787"
"10.3645","0.006468218","","0.05569321"
"10.36475","0.006469895","","0.05569855"
"10.365","0.00647233","3.301","0.05570389"
"10.36525","0.006474234","","0.05570923"
"10.3655","0.006473225","","0.05571458"
"10.36575","0.006471359","","0.05571992"
"10.366","0.006469076","3.301","0.05572525"
"10.36625","0.006466527","","0.05573059"
"10.3665","0.006466868","","0.05573593"
"10.36675","0.006468507","","0.05574127"
"10.367","0.006470677","3.301","0.05574661"
"10.36725","0.006474485","","0.05575195"
"10.3675","0.006475556","","0.05575729"
"10.36775","0.006475949","","0.05576264"
"10.368","0.006476001","3.301","0.05576798"
"10.36825","0.006476669","","0.05577333"
"10.3685","0.006477451","","0.05577867"
"10.36875","0.006479819","","0.05578402"
"10.369","0.006481723","3.301","0.05578937"
"10.36925","0.006483329","","0.05579472"
"10.3695","0.006481463","","0.05580007"
"10.36975","0.006477626","","0.05580541"
"10.37","0.006472278","3.301","0.05581075"
"10.37025","0.006465338","","0.05581609"
"10.3705","0.006463979","","0.05582142"
"10.37075","0.00646504","","0.05582676"
"10.371","0.006467385","3.301","0.0558321"
"10.37125","0.006472003","","0.05583744"
"10.3715","0.006473216","","0.05584278"
"10.37175","0.006473519","","0.05584812"
"10.372","0.006473315","3.3","0.05585346"
"10.37225","0.006474121","","0.0558588"
"10.3725","0.006475798","","0.05586415"
"10.37275","0.006477801","","0.05586949"
"10.373","0.006479743","3.301","0.05587484"
"10.37325","0.006481894","","0.05588019"
"10.3735","0.006480847","","0.05588553"
"10.37375","0.006479232","","0.05589088"
"10.374","0.006476825","3.3","0.05589622"
"10.37425","0.006475461","","0.05590156"
"10.3745","0.006474983","","0.05590691"
"10.37475","0.006476849","","0.05591225"
"10.375","0.006478815","3.3","0.05591759"
"10.37525","0.006481046","","0.05592294"
"10.3755","0.006482192","","0.05592829"
"10.37575","0.006482936","","0.05593364"
"10.376","0.006482548","3.301","0.05593899"
"10.37625","0.006482396","","0.05594434"
"10.3765","0.006483315","","0.05594969"
"10.37675","0.006484902","","0.05595504"
"10.377","0.006486745","3.301","0.0559604"
"10.37725","0.006484537","","0.05596575"
"10.3775","0.006476328","","0.0559711"
"10.37775","0.006464154","","0.05597643"
"10.378","0.00644839","3.302","0.05598175"
"10.37825","0.006422152","","0.05598706"
"10.3785","0.006415544","","0.05599235"
"10.37875","0.006413019","","0.05599765"
"10.379","0.00641462","3.302","0.05600294"
"10.37925","0.006421294","","0.05600824"
"10.3795","0.006423777","","0.05601355"
"10.37975","0.006424231","","0.05601885"
"10.38","0.006423753","3.302","0.05602415"
"10.38025","0.006423777","","0.05602945"
"10.3805","0.006425572","","0.05603476"
"10.38075","0.006427561","","0.05604006"
"10.381","0.00643064","3.302","0.05604537"
"10.38125","0.00643254","","0.05605068"
"10.3815","0.006433753","","0.056056"
"10.38175","0.006432881","","0.05606131"
"10.382","0.006430674","3.303","0.05606662"
"10.38225","0.00642587","","0.05607192"
"10.3825","0.006425382","","0.05607723"
"10.38275","0.006425795","","0.05608253"
"10.383","0.006427031","3.302","0.05608784"
"10.38325","0.006431247","","0.05609315"
"10.3835","0.00643253","","0.05609846"
"10.38375","0.006433719","","0.05610377"
"10.384","0.006433719","3.302","0.05610908"
"10.38425","0.006433843","","0.05611439"
"10.3845","0.006434852","","0.0561197"
"10.38475","0.006436557","","0.05612502"
"10.385","0.006439219","3.302","0.05613033"
"10.38525","0.006441374","","0.05613565"
"10.3855","0.006440455","","0.05614097"
"10.38575","0.006437438","","0.05614628"
"10.386","0.006433279","3.302","0.05615159"
"10.38625","0.006426074","","0.05615689"
"10.3865","0.006424383","","0.0561622"
"10.38675","0.006424838","","0.0561675"
"10.387","0.00642659","3.302","0.05617281"
"10.38725","0.006429418","","0.05617811"
"10.3875","0.00643155","","0.05618342"
"10.38775","0.006433213","","0.05618873"
"10.388","0.006434098","3.302","0.05619405"
"10.38825","0.006434098","","0.05619936"
"10.3885","0.0064347","","0.05620467"
"10.38875","0.006435685","","0.05620998"
"10.389","0.006437665","3.302","0.0562153"
"10.38925","0.006441753","","0.05622061"
"10.3895","0.006442748","","0.05622593"
"10.38975","0.006442459","","0.05623125"
"10.39","0.006440427","3.301","0.05623656"
"10.39025","0.006435823","","0.05624187"
"10.3905","0.006434435","","0.05624718"
"10.39075","0.006434714","","0.0562525"
"10.391","0.006436846","3.302","0.05625781"
"10.39125","0.006441474","","0.05626313"
"10.3915","0.006443937","","0.05626845"
"10.39175","0.006446168","","0.05627377"
"10.392","0.006447125","3.302","0.05627909"
"10.39225","0.006449081","","0.05628441"
"10.3925","0.006450635","","0.05628974"
"10.39275","0.006452473","","0.05629507"
"10.393","0.006454263","3.302","0.05630039"
"10.39325","0.006455931","","0.05630572"
"10.3935","0.006456258","","0.05631105"
"10.39375","0.006454126","","0.05631638"
"10.394","0.006449626","3.302","0.0563217"
"10.39425","0.006436467","","0.05632702"
"10.3945","0.006431294","","0.05633233"
"10.39475","0.00642822","","0.05633763"
"10.395","0.006427462","3.302","0.05634294"
"10.39525","0.00643155","","0.05634825"
"10.3955","0.006434288","","0.05635356"
"10.39575","0.006435965","","0.05635887"
"10.396","0.006437353","3.301","0.05636418"
"10.39625","0.006437111","","0.05636949"
"10.3965","0.006437391","","0.05637481"
"10.39675","0.006438499","","0.05638012"
"10.397","0.006440162","3.302","0.05638544"
"10.39725","0.006444349","","0.05639076"
"10.3975","0.006445424","","0.05639608"
"10.39775","0.006444804","","0.0564014"
"10.398","0.00644299","3.302","0.05640672"
"10.39825","0.006437817","","0.05641203"
"10.3985","0.006437135","","0.05641734"
"10.39875","0.006437248","","0.05642266"
"10.399","0.006439281","3.301","0.05642797"
"10.39925","0.006441284","","0.05643329"
"10.3995","0.006443809","","0.0564386"
"10.39975","0.006445713","","0.05644392"
"10.4","0.006446684","3.301","0.05644924"
"10.40025","0.006446722","","0.05645457"
"10.4005","0.006446296","","0.05645989"
"10.40075","0.006446661","","0.05646521"
"10.401","0.0064483","3.302","0.05647053"
"10.40125","0.00645207","","0.05647586"
"10.4015","0.006452653","","0.05648118"
"10.40175","0.006451327","","0.05648651"
"10.402","0.006448915","3.301","0.05649183"
"10.40225","0.006440152","","0.05649714"
"10.4025","0.006436822","","0.05650246"
"10.40275","0.006435221","","0.05650777"
"10.403","0.006435411","3.302","0.05651308"
"10.40325","0.006439153","","0.0565184"
"10.4035","0.006441957","","0.05652372"
"10.40375","0.006442966","","0.05652903"
"10.404","0.006444202","3.302","0.05653435"
"10.40425","0.006444074","","0.05653967"
"10.4045","0.006444089","","0.05654499"
"10.40475","0.006445221","","0.05655031"
"10.405","0.006446746","3.301","0.05655563"
"10.40525","0.006449119","","0.05656095"
"10.4055","0.006450597","","0.05656628"
"10.40575","0.00645216","","0.0565716"
"10.406","0.006451919","3.302","0.05657693"
"10.40625","0.006448428","","0.05658225"
"10.4065","0.006446433","","0.05658757"
"10.40675","0.006445372","","0.05659289"
"10.407","0.006444643","3.301","0.05659821"
"10.40725","0.006447907","","0.05660353"
"10.4075","0.006450772","","0.05660886"
"10.40775","0.00645279","","0.05661418"
"10.408","0.006454202","3.302","0.05661951"
"10.40825","0.00645612","","0.05662484"
"10.4085","0.006456689","","0.05663017"
"10.40875","0.00645685","","0.0566355"
"10.409","0.006458655","3.302","0.05664083"
"10.40925","0.006462098","","0.05664617"
"10.4095","0.006462425","","0.0566515"
"10.40975","0.006460521","","0.05665683"
"10.41","0.006455628","3.302","0.05666216"
"10.41025","0.006440531","","0.05666748"
"10.4105","0.006434108","","0.05667279"
"10.41075","0.00642992","","0.0566781"
"10.411","0.006428698","3.302","0.05668341"
"10.41125","0.006429428","","0.05668871"
"10.4115","0.006432393","","0.05669402"
"10.41175","0.006437779","","0.05669934"
"10.412","0.006439167","3.302","0.05670465"
"10.41225","0.006439446","","0.05670997"
"10.4125","0.006439281","","0.05671529"
"10.41275","0.006439304","","0.0567206"
"10.413","0.006439721","3.302","0.05672592"
"10.41325","0.006442511","","0.05673124"
"10.4135","0.006444174","","0.05673655"
"10.41375","0.006444832","","0.05674188"
"10.414","0.006445145","3.302","0.0567472"
"10.41425","0.006441692","","0.05675251"
"10.4145","0.006439143","","0.05675783"
"10.41475","0.006437566","","0.05676314"
"10.415","0.006437916","3.301","0.05676845"
"10.41525","0.006441284","","0.05677377"
"10.4155","0.006443567","","0.05677909"
"10.41575","0.006445675","","0.05678441"
"10.416","0.006447305","3.302","0.05678973"
"10.41625","0.006447807","","0.05679505"
"10.4165","0.006447679","","0.05680038"
"10.41675","0.006448513","","0.0568057"
"10.417","0.006449702","3.302","0.05681102"
"10.41725","0.006453813","","0.05681635"
"10.4175","0.006454974","","0.05682168"
"10.41775","0.006455111","","0.056827"
"10.418","0.006453117","3.301","0.05683233"
"10.41825","0.006448915","","0.05683765"
"10.4185","0.006444681","","0.05684297"
"10.41875","0.006441019","","0.05684828"
"10.419","0.006438447","3.301","0.0568536"
"10.41925","0.00643894","","0.05685891"
"10.4195","0.006441185","","0.05686423"
"10.41975","0.006443567","","0.05686955"
"10.42","0.006444955","3.302","0.05687487"
"10.42025","0.006445903","","0.05688019"
"10.4205","0.006445259","","0.05688551"
"10.42075","0.006445349","","0.05689083"
"10.421","0.006445865","3.302","0.05689615"
"10.42125","0.006450114","","0.05690148"
"10.4215","0.006452449","","0.0569068"
"10.42175","0.006453975","","0.05691213"
"10.422","0.006454164","3.301","0.05691745"
"10.42225","0.006450356","","0.05692278"
"10.4225","0.006448172","","0.0569281"
"10.42275","0.006446069","","0.05693342"
"10.423","0.006446054","3.301","0.05693874"
"10.42325","0.006448982","","0.05694406"
"10.4235","0.006450971","","0.05694939"
"10.42375","0.006453131","","0.05695471"
"10.424","0.006454339","3.302","0.05696004"
"10.42425","0.006455097","","0.05696537"
"10.4245","0.006455249","","0.0569707"
"10.42475","0.006455249","","0.05697602"
"10.425","0.006455879","3.301","0.05698135"
"10.42525","0.006460232","","0.05698668"
"10.4255","0.006462492","","0.05699202"
"10.42575","0.006463699","","0.05699735"
"10.426","0.006462766","3.302","0.05700269"
"10.42625","0.006453648","","0.05700801"
"10.4265","0.006446419","","0.05701333"
"10.42675","0.006440114","","0.05701865"
"10.427","0.006435572","3.301","0.05702396"
"10.42725","0.006435335","","0.05702927"
"10.4275","0.006437878","","0.05703459"
"10.42775","0.006441019","","0.0570399"
"10.428","0.006443165","3.302","0.05704522"
"10.42825","0.006444273","","0.05705054"
"10.4285","0.006443733","","0.05705586"
"10.42875","0.006443264","","0.05706118"
"10.429","0.00644362","3.302","0.0570665"
"10.42925","0.00644695","","0.05707182"
"10.4295","0.006448906","","0.05707715"
"10.42975","0.006450621","","0.05708247"
"10.43","0.006450621","3.302","0.0570878"
"10.43025","0.006449474","","0.05709312"
"10.4305","0.006447457","","0.05709844"
"10.43075","0.006445661","","0.05710376"
"10.431","0.006443785","3.301","0.05710908"
"10.43125","0.006444089","","0.05711439"
"10.4315","0.006445889","","0.05711971"
"10.43175","0.006447807","","0.05712503"
"10.432","0.006449977","3.301","0.05713036"
"10.43225","0.006452388","","0.05713568"
"10.4325","0.006452274","","0.05714101"
"10.43275","0.006452539","","0.05714633"
"10.433","0.006453292","3.301","0.05715166"
"10.43325","0.00645568","","0.05715699"
"10.4335","0.006458792","","0.05716232"
"10.43375","0.006460369","","0.05716765"
"10.434","0.006460511","3.301","0.05717298"
"10.43425","0.006455628","","0.05717831"
"10.4345","0.00645091","","0.05718363"
"10.43475","0.006446533","","0.05718895"
"10.435","0.006443392","3.302","0.05719427"
"10.43525","0.006442928","","0.05719959"
"10.4355","0.006445022","","0.05720491"
"10.43575","0.006447329","","0.05721023"
"10.436","0.006449309","3.301","0.05721555"
"10.43625","0.006450607","","0.05722088"
"10.4365","0.006450772","","0.0572262"
"10.43675","0.006450052","","0.05723152"
"10.437","0.006450038","3.301","0.05723684"
"10.43725","0.006451857","","0.05724217"
"10.4375","0.006454785","","0.0572475"
"10.43775","0.006456978","","0.05725283"
"10.438","0.006458768","3.302","0.05725816"
"10.43825","0.006458314","","0.05726349"
"10.4385","0.006455727","","0.05726882"
"10.43875","0.006453131","","0.05727414"
"10.439","0.006451426","3.301","0.05727947"
"10.43925","0.006451909","","0.05728479"
"10.4395","0.00645333","","0.05729012"
"10.43975","0.006456433","","0.05729545"
"10.44","0.0064582","3.301","0.05730078"
"10.44025","0.006460066","","0.05730611"
"10.4405","0.006459867","","0.05731144"
"10.44075","0.006458934","","0.05731677"
"10.441","0.006458631","3.301","0.0573221"
"10.44125","0.006461151","","0.05732743"
"10.4415","0.00646332","","0.05733277"
"10.44175","0.006464481","","0.0573381"
"10.442","0.00646369","3.302","0.05734344"
"10.44225","0.00645945","","0.05734877"
"10.4425","0.006452738","","0.0573541"
"10.44275","0.006444567","","0.05735942"
"10.443","0.00643623","3.302","0.05736473"
"10.44325","0.006426325","","0.05737004"
"10.4435","0.006425847","","0.05737534"
"10.44375","0.0064274","","0.05738065"
"10.444","0.006429807","3.302","0.05738595"
"10.44425","0.00643388","","0.05739127"
"10.4445","0.006434387","","0.05739658"
"10.44475","0.006433857","","0.05740189"
"10.445","0.006434098","3.302","0.0574072"
"10.44525","0.006435761","","0.05741251"
"10.4455","0.006437765","","0.05741782"
"10.44575","0.006440252","","0.05742314"
"10.446","0.006441905","3.301","0.05742845"
"10.44625","0.006442208","","0.05743377"
"10.4465","0.006440138","","0.05743909"
"10.44675","0.006437679","","0.0574444"
"10.447","0.006435775","3.302","0.05744972"
"10.44725","0.006435974","","0.05745503"
"10.4475","0.006437717","","0.05746034"
"10.44775","0.006439598","","0.05746565"
"10.448","0.006441843","3.301","0.05747097"
"10.44825","0.006443316","","0.05747629"
"10.4485","0.006444051","","0.05748161"
"10.44875","0.006443946","","0.05748692"
"10.449","0.006443975","3.301","0.05749224"
"10.44925","0.006445197","","0.05749756"
"10.4495","0.006447201","","0.05750288"
"10.44975","0.006449143","","0.05750821"
"10.45","0.006451076","3.302","0.05751353"
"10.45025","0.006449688","","0.05751886"
"10.4505","0.006446623","","0.05752418"
"10.45075","0.006442255","","0.05752949"
"10.451","0.006438248","3.301","0.05753481"
"10.45125","0.006434136","","0.05754012"
"10.4515","0.00643451","","0.05754543"
"10.45175","0.006436533","","0.05755074"
"10.452","0.006438887","3.302","0.05755606"
"10.45225","0.006441701","","0.05756137"
"10.4525","0.006442255","","0.05756669"
"10.45275","0.006442132","","0.05757201"
"10.453","0.00644217","3.301","0.05757732"
"10.45325","0.006443605","","0.05758264"
"10.4535","0.0064455","","0.05758796"
"10.45375","0.006448186","","0.05759329"
"10.454","0.006449839","3.302","0.05759861"
"10.45425","0.006450986","","0.05760393"
"10.4545","0.006450204","","0.05760926"
"10.45475","0.006446192","","0.05761458"
"10.455","0.006444501","3.301","0.05761989"
"10.45525","0.006443279","","0.05762521"
"10.4555","0.006443771","","0.05763053"
"10.45575","0.006445652","","0.05763585"
"10.456","0.00644802","3.301","0.05764117"
"10.45625","0.006452246","","0.0576465"
"10.4565","0.006453837","","0.05765182"
"10.45675","0.006455211","","0.05765715"
"10.457","0.006455931","3.301","0.05766248"
"10.45725","0.006458366","","0.05766781"
"10.4575","0.00645999","","0.05767314"
"10.45775","0.006462425","","0.05767847"
"10.458","0.006464102","3.301","0.0576838"
"10.45825","0.006462188","","0.05768914"
"10.4585","0.006457811","","0.05769447"
"10.45875","0.006451265","","0.0576998"
"10.459","0.006444515","3.302","0.05770512"
"10.45925","0.006436467","","0.05771043"
"10.4595","0.006436353","","0.05771574"
"10.45975","0.006438272","","0.05772106"
"10.46","0.006440872","3.302","0.05772637"
"10.46025","0.006445173","","0.05773169"
"10.4605","0.006446343","","0.05773702"
"10.46075","0.006445964","","0.05774234"
"10.461","0.0064456","3.302","0.05774766"
"10.46125","0.006445728","","0.05775298"
"10.4615","0.006446746","","0.0577583"
"10.46175","0.006448262","","0.05776362"
"10.462","0.006450038","3.301","0.05776894"
"10.46225","0.006452729","","0.05777427"
"10.4625","0.006452298","","0.05777959"
"10.46275","0.006450446","","0.05778491"
"10.463","0.006448428","3.301","0.05779024"
"10.46325","0.006445173","","0.05779555"
"10.4635","0.006445775","","0.05780087"
"10.46375","0.006447518","","0.0578062"
"10.464","0.006449636","3.301","0.05781152"
"10.46425","0.006453269","","0.05781684"
"10.4645","0.006454595","","0.05782217"
"10.46475","0.006454278","","0.0578275"
"10.465","0.006454102","3.301","0.05783282"
"10.46525","0.006455538","","0.05783815"
"10.4655","0.006457181","","0.05784348"
"10.46575","0.006459247","","0.05784881"
"10.466","0.006461558","3.302","0.05785415"
"10.46625","0.006461999","","0.05785948"
"10.4665","0.006459313","","0.05786481"
"10.46675","0.006455149","","0.05787014"
"10.467","0.006450303","3.302","0.05787547"
"10.46725","0.006446419","","0.05788079"
"10.4675","0.006444515","","0.05788611"
"10.46775","0.006444804","","0.05789143"
"10.468","0.00644623","3.302","0.05789675"
"10.46825","0.006451128","","0.05790207"
"10.4685","0.006453288","","0.0579074"
"10.46875","0.006454055","","0.05791272"
"10.469","0.006453652","3.3","0.05791805"
"10.46925","0.006453496","","0.05792337"
"10.4695","0.00645433","","0.0579287"
"10.46975","0.00645621","","0.05793403"
"10.47","0.006458441","3.302","0.05793936"
"10.47025","0.006461895","","0.0579447"
"10.4705","0.006462174","","0.05795003"
"10.47075","0.006460701","","0.05795536"
"10.471","0.006458456","3.301","0.05796069"
"10.47125","0.006454785","","0.05796602"
"10.4715","0.006454832","","0.05797134"
"10.47175","0.006455893","","0.05797667"
"10.472","0.006458214","3.301","0.057982"
"10.47225","0.006462226","","0.05798733"
"10.4725","0.00646332","","0.05799267"
"10.47275","0.006463676","","0.057998"
"10.473","0.006463737","3.301","0.05800334"
"10.47325","0.006463472","","0.05800867"
"10.4735","0.006463903","","0.058014"
"10.47375","0.006465679","","0.05801934"
"10.474","0.006467925","3.301","0.05802468"
"10.47425","0.006471293","","0.05803002"
"10.4745","0.006469275","","0.05803536"
"10.47475","0.006464434","","0.0580407"
"10.475","0.006457054","3.302","0.05804603"
"10.47525","0.006441957","","0.05805134"
"10.4755","0.006437689","","0.05805666"
"10.47575","0.006436041","","0.05806197"
"10.476","0.006436571","3.301","0.05806728"
"10.47625","0.006442033","","0.0580726"
"10.4765","0.006444501","","0.05807792"
"10.47675","0.006445548","","0.05808324"
"10.477","0.006446078","3.302","0.05808856"
"10.47725","0.006446002","","0.05809388"
"10.4775","0.006447025","","0.0580992"
"10.47775","0.006448551","","0.05810453"
"10.478","0.00645091","3.302","0.05810985"
"10.47825","0.006454065","","0.05811518"
"10.4785","0.006453548","","0.05812051"
"10.47875","0.006452236","","0.05812583"
"10.479","0.006449233","3.302","0.05813116"
"10.47925","0.006446722","","0.05813648"
"10.4795","0.006445159","","0.05814179"
"10.47975","0.006444918","","0.05814711"
"10.48","0.006446519","3.301","0.05815243"
"10.48025","0.006451303","","0.05815776"
"10.4805","0.006453534","","0.05816308"
"10.48075","0.006455012","","0.05816841"
"10.481","0.006455718","3.301","0.05817374"
"10.48125","0.006456068","","0.05817907"
"10.4815","0.006457181","","0.0581844"
"10.48175","0.0064581","","0.05818973"
"10.482","0.006459867","3.302","0.05819506"
"10.48225","0.006462705","","0.05820039"
"10.4825","0.006462113","","0.05820573"
"10.48275","0.006459739","","0.05821106"
"10.483","0.006455088","3.301","0.05821639"
"10.48325","0.006446419","","0.05822171"
"10.4835","0.00644425","","0.05822702"
"10.48375","0.006443733","","0.05823234"
"10.484","0.006444842","3.301","0.05823766"
"10.48425","0.006449839","","0.05824298"
"10.4845","0.006451895","","0.05824831"
"10.48475","0.00645342","","0.05825363"
"10.485","0.006453951","3.301","0.05825896"
"10.48525","0.006454453","","0.05826429"
"10.4855","0.006455415","","0.05826961"
"10.48575","0.006456097","","0.05827494"
"10.486","0.006457698","3.301","0.05828027"
"10.48625","0.006461241","","0.0582856"
"10.4865","0.00646341","","0.05829094"
"10.48675","0.006463273","","0.05829627"
"10.487","0.006462008","3.301","0.0583016"
"10.48725","0.006457342","","0.05830693"
"10.4875","0.006455438","","0.05831226"
"10.48775","0.006455126","","0.05831759"
"10.488","0.006455907","3.302","0.05832292"
"10.48825","0.006459929","","0.05832825"
"10.4885","0.006462236","","0.05833358"
"10.48875","0.006463752","","0.05833892"
"10.489","0.006465187","3.301","0.05834425"
"10.48925","0.006466627","","0.05834959"
"10.4895","0.006467963","","0.05835493"
"10.48975","0.006469403","","0.05836027"
"10.49","0.006472141","3.301","0.05836561"
"10.49025","0.006475243","","0.05837095"
"10.4905","0.006474334","","0.05837629"
"10.49075","0.006470928","","0.05838163"
"10.491","0.006464737","3.301","0.05838697"
"10.49125","0.006458001","","0.0583923"
"10.4915","0.006451971","","0.05839762"
"10.49175","0.006447745","","0.05840294"
"10.492","0.006446519","3.301","0.05840826"
"10.49225","0.006448764","","0.05841359"
"10.4925","0.006451175","","0.05841891"
"10.49275","0.006453482","","0.05842424"
"10.493","0.006454278","3.301","0.05842956"
"10.49325","0.006454519","","0.05843489"
"10.4935","0.006454467","","0.05844022"
"10.49375","0.006454718","","0.05844554"
"10.494","0.00645621","3.301","0.05845087"
"10.49425","0.006460256","","0.0584562"
"10.4945","0.00646143","","0.05846153"
"10.49475","0.006461293","","0.05846687"
"10.495","0.006460734","3.301","0.0584722"
"10.49525","0.006455907","","0.05847753"
"10.4955","0.006454202","","0.05848286"
"10.49575","0.006453823","","0.05848818"
"10.496","0.006454467","3.302","0.05849351"
"10.49625","0.006459071","","0.05849884"
"10.4965","0.006461568","","0.05850417"
"10.49675","0.006463538","","0.05850951"
"10.497","0.006464746","3.301","0.05851484"
"10.49725","0.006466011","","0.05852018"
"10.4975","0.006466665","","0.05852552"
"10.49775","0.00646775","","0.05853085"
"10.498","0.006469578","3.301","0.05853619"
"10.49825","0.006471473","","0.05854153"
"10.4985","0.006473022","","0.05854688"
"10.49875","0.006473098","","0.05855222"
"10.499","0.006471217","3.302","0.05855756"
"10.49925","0.00646288","","0.0585629"
"10.4995","0.006458707","","0.05856823"
"10.49975","0.006456082","","0.05857356"
"10.5","0.006455163","3.302","0.05857889"
"10.50025","0.006458176","","0.05858422"
"10.5005","0.006460474","","0.05858955"
"10.50075","0.006462174","","0.05859488"
"10.501","0.006463387","3.301","0.05860022"
"10.50125","0.006463093","","0.05860555"
"10.5015","0.006462477","","0.05861088"
"10.50175","0.006463387","","0.05861622"
"10.502","0.006465177","3.301","0.05862155"
"10.50225","0.006469654","","0.05862689"
"10.5025","0.006470601","","0.05863223"
"10.50275","0.006471369","","0.05863757"
"10.503","0.006469995","3.301","0.05864291"
"10.50325","0.006465376","","0.05864825"
"10.5035","0.006463273","","0.05865358"
"10.50375","0.006462795","","0.05865891"
"10.504","0.00646369","3.301","0.05866425"
"10.50425","0.006465679","","0.05866958"
"10.5045","0.006467925","","0.05867492"
"10.50475","0.006470284","","0.05868026"
"10.505","0.006471459","3.301","0.0586856"
"10.50525","0.006471132","","0.05869094"
"10.5055","0.006470701","","0.05869628"
"10.50575","0.006470587","","0.05870162"
"10.506","0.006471056","3.301","0.05870696"
"10.50625","0.006474433","","0.05871231"
"10.5065","0.006475329","","0.05871765"
"10.50675","0.006473538","","0.058723"
"10.507","0.006468441","3.302","0.05872834"
"10.50725","0.006449005","","0.05873366"
"10.5075","0.006438598","","0.05873897"
"10.50775","0.006430626","","0.05874428"
"10.508","0.006426278","3.302","0.05874959"
"10.50825","0.006430588","","0.05875489"
"10.5085","0.006433416","","0.0587602"
"10.50875","0.006435221","","0.05876551"
"10.509","0.006436239","3.301","0.05877083"
"10.50925","0.006435671","","0.05877614"
